고유번호,제조사,모델,세부모델,등급,연식,차량가격,복합연비,배기량,최고출력,최대토크,구동방식,승차정원,휠_1,타이어_수정,변속기,연료,차분류,URL
1200,현대,올 뉴 투싼,디젤(e-VGT UⅡ)1.7 2WD,모던,2016,2655,14,1995,186,41,FF,5,17,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD.jpg
1201,현대,올 뉴 투싼,디젤(e-VGT UⅡ)1.7 2WD,모던,2017,2680,14,1995,186,41,FF,5,19,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD.jpg
1202,현대,올 뉴 투싼,디젤(e-VGT UⅡ)1.7 2WD,모던,2018,2557,14,1995,186,41,FF,5,18,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD.jpg
1203,현대,올 뉴 투싼,디젤(e-VGT UⅡ)1.7 2WD,프리미엄,2016,2920,14,1995,186,41,FF,5,18,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD.jpg
1204,현대,올 뉴 투싼,디젤(e-VGT UⅡ)1.7 2WD,프리미엄,2017,2965,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD.jpg
1205,현대,올 뉴 투싼,디젤(e-VGT UⅡ)1.7 2WD,프리미엄,2018,2847,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD.jpg
1206,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,스타일,2016,2250,15,1995,186,41,FF,5,17,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1207,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,스타일,2017,2250,15,1995,186,41,FF,5,18,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1208,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,스타일 스페셜,2016,2515,14,1995,186,41,FF,5,17,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1209,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,스마트,2017,2505,14,1995,186,41,FF,5,18,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1210,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,스마트,2018,2430,14,1995,186,41,FF,5,18,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1211,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,모던,2016,2655,14,1995,186,41,FF,5,17,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1212,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,모던,2017,2680,14,1995,186,41,FF,5,19,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1213,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,모던,2018,2557,14,1995,186,41,FF,5,18,225,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1214,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,모던 스페셜,2016,2780,13,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1215,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,프리미엄,2016,2920,14,1995,186,41,FF,5,18,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1216,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,프리미엄,2017,2965,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1217,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,프리미엄,2018,2847,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1218,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,익스트림 에디션,2017,2930,13,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1219,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,얼티밋 에디션,2018,2965,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1220,현대,올 뉴 투싼,디젤(e-VGT R)2.0 2WD,인스퍼레이션,2020,3097,14,1995,186,41,FF,5,19,245,오토,디젤,SUV,현대_올 뉴 투싼디젤(e-VGT R)2.0 2WD.jpg
1221,기아,올 뉴 K3,1.6 가솔린,트렌디,2018,1561,15,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1222,기아,올 뉴 K3,1.6 가솔린,트렌디,2019,1571,15,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1223,기아,올 뉴 K3,1.6 가솔린,럭셔리,2018,1777,15,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1224,기아,올 뉴 K3,1.6 가솔린,럭셔리,2019,1796,15,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1225,기아,올 뉴 K3,1.6 가솔린,프레스티지,2018,1993,14,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1226,기아,올 뉴 K3,1.6 가솔린,프레스티지,2019,2012,14,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1227,기아,올 뉴 K3,1.6 가솔린,노블레스,2018,2179,14,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1228,기아,올 뉴 K3,1.6 가솔린,노블레스,2019,2199,14,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1229,기아,올 뉴 K3,1.6 가솔린,시그니처,2021,2140,14,1598,123,16,FF,5,17,225,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1230,기아,올 뉴 K3,1.6 가솔린,스탠다드,2018,1561,15,1598,123,16,FF,5,17,215,오토,가솔린,준중형,기아_올 뉴 K31.6 가솔린.jpg
1231,기아,올 뉴 K7,2.2 디젤,프레스티지,2016,3308,15,2199,202,45,FF,5,17,225,오토,디젤,대형,기아_올 뉴 K72.2 디젤.jpg
1232,기아,올 뉴 K7,2.2 디젤,프레스티지,2019,3478,15,2199,202,45,FF,5,19,245,오토,디젤,대형,기아_올 뉴 K72.2 디젤.jpg
1233,기아,올 뉴 K7,2.4 GDI,프레스티지,2016,3090,11,2359,190,25,FF,5,17,225,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1234,기아,올 뉴 K7,2.4 GDI,프레스티지,2017,3090,11,2359,190,25,FF,5,18,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1235,기아,올 뉴 K7,2.4 GDI,프레스티지,2018,3048,11,2359,190,25,FF,5,18,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1236,기아,올 뉴 K7,2.4 GDI,프레스티지,2019,3053,11,2359,190,25,FF,5,18,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1237,기아,올 뉴 K7,2.4 GDi,리미티드,2017,3053,11,2359,190,25,FF,5,18,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDi.jpg
1238,기아,올 뉴 K7,2.4 GDi,리미티드,2018,3269,11,2359,190,25,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDi.jpg
1239,기아,올 뉴 K7,3.0 GDi,프레스티지,2018,3313,10,2999,266,31,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.0 GDi.jpg
1240,기아,올 뉴 K7,3.0 GDi,프레스티지,2019,3303,10,2999,266,31,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.0 GDi.jpg
1241,기아,올 뉴 K7,3.0 GDi,리미티드,2018,3485,10,2999,266,31,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.0 GDi.jpg
1242,기아,올 뉴 K7,3.0 GDi,노블레스,2019,3545,10,2999,266,31,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.0 GDi.jpg
1243,기아,올 뉴 K7,3.3 GDI,노블레스 스페셜,2016,3920,10,3342,290,35,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.3 GDI.jpg
1244,기아,올 뉴 K7,3.3 GDI,노블레스 스페셜,2017,3975,10,3342,290,35,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.3 GDI.jpg
1245,기아,올 뉴 K7,3.3 GDI,노블레스 스페셜,2018,3917,10,3342,290,35,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.3 GDI.jpg
1246,기아,올 뉴 K7,3.3 GDI,노블레스 스페셜,2019,3969,10,3342,290,35,FF,5,19,245,오토,가솔린,대형,기아_올 뉴 K73.3 GDI.jpg
1247,기아,올 뉴 K7,3.0 LPI 렌터카,럭셔리,2016,2705,12,2999,235,29,FF,5,16,205,오토,LPG,대형,기아_올 뉴 K73.0 LPI 렌터카.jpg
1248,기아,올 뉴 K7,3.0 LPI 렌터카,럭셔리,2018,2705,12,2999,235,29,FF,5,18,245,오토,LPG,대형,기아_올 뉴 K73.0 LPI 렌터카.jpg
1249,기아,올 뉴 K7,3.0 LPI 렌터카,럭셔리,2019,2705,12,2999,235,29,FF,5,18,245,오토,LPG,대형,기아_올 뉴 K73.0 LPI 렌터카.jpg
1250,기아,올 뉴 K7,2.2 디젤,프레스티지 일반형,2016,3308,15,2199,202,45,FF,5,19,245,오토,디젤,대형,기아_올 뉴 K72.2 디젤.jpg
1251,기아,올 뉴 K7,2.2 디젤,프레스티지 일반형,2019,3478,15,2199,202,45,FF,5,19,245,오토,디젤,대형,기아_올 뉴 K72.2 디젤.jpg
1252,기아,올 뉴 K7,2.4 GDI,프레스티지 일반형,2016,3090,11,2359,190,25,FF,5,17,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1253,기아,올 뉴 K7,2.4 GDI,프레스티지 일반형,2017,3090,11,2359,190,25,FF,5,18,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1254,기아,올 뉴 K7,2.4 GDI,프레스티지 일반형,2018,3048,11,2359,190,25,FF,5,18,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1255,기아,올 뉴 K7,2.4 GDI,프레스티지 일반형,2019,3053,11,2359,190,25,FF,5,18,245,오토,가솔린,대형,기아_올 뉴 K72.4 GDI.jpg
1256,기아,올 뉴 K7 하이브리드,프레스티지,기본형,2016,3718,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드프레스티지.jpg
1257,기아,올 뉴 K7 하이브리드,프레스티지,기본형,2018,3665,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드프레스티지.jpg
1258,기아,올 뉴 K7 하이브리드,프레스티지,기본형,2019,3675,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드프레스티지.jpg
1259,기아,올 뉴 K7 하이브리드,노블레스,기본형,2016,4023,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드노블레스.jpg
1260,기아,올 뉴 K7 하이브리드,노블레스,기본형,2018,3802,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드노블레스.jpg
1261,기아,올 뉴 K7 하이브리드,노블레스,기본형,2019,3912,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드노블레스.jpg
1262,기아,올 뉴 K7 하이브리드,노블레스,스페셜,2017,4118,16,2359,199,27,FF,5,18,225,오토,기타,대형,기아_올 뉴 K7 하이브리드노블레스.jpg
1263,기아,올 뉴 K7 하이브리드,노블레스,스페셜,2018,4043,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드노블레스.jpg
1264,기아,올 뉴 K7 하이브리드,노블레스,스페셜,2019,4095,16,2359,199,27,FF,5,18,245,오토,기타,대형,기아_올 뉴 K7 하이브리드노블레스.jpg
1265,기아,올 뉴쏘렌토,디젤 2.0 2WD,디럭스,2015,2765,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1266,기아,올 뉴쏘렌토,디젤 2.0 2WD,디럭스,2016,2765,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1267,기아,올 뉴쏘렌토,디젤 2.0 2WD,럭셔리,2015,2845,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1268,기아,올 뉴쏘렌토,디젤 2.0 2WD,럭셔리,2016,2845,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1269,기아,올 뉴쏘렌토,디젤 2.0 2WD,럭셔리,2017,2785,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1270,기아,올 뉴쏘렌토,디젤 2.0 2WD,프레스티지,2015,2985,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1271,기아,올 뉴쏘렌토,디젤 2.0 2WD,프레스티지,2016,2985,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1272,기아,올 뉴쏘렌토,디젤 2.0 2WD,프레스티지,2017,2985,14,1995,186,41,FF,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1273,기아,올 뉴쏘렌토,디젤 2.0 2WD,노블레스,2015,3135,13,1995,186,41,FF,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1274,기아,올 뉴쏘렌토,디젤 2.0 2WD,노블레스,2016,3150,13,1995,186,41,FF,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1275,기아,올 뉴쏘렌토,디젤 2.0 2WD,노블레스,2017,3165,13,1995,186,41,FF,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1276,기아,올 뉴쏘렌토,디젤 2.0 2WD,노블레스 스페셜,2015,3320,13,1995,186,41,FF,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1277,기아,올 뉴쏘렌토,디젤 2.0 2WD,노블레스 스페셜,2016,3320,13,1995,186,41,FF,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1278,기아,올 뉴쏘렌토,디젤 2.0 2WD,노블레스 스페셜,2017,3335,13,1995,186,41,FF,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 2WD.jpg
1279,기아,올 뉴쏘렌토,디젤 2.0 4WD,프레스티지,2015,3195,12,1995,186,41,4WD,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 4WD.jpg
1280,기아,올 뉴쏘렌토,디젤 2.0 4WD,프레스티지,2016,3195,12,1995,186,41,4WD,5,18,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 4WD.jpg
1281,기아,올 뉴쏘렌토,디젤 2.0 4WD,노블레스,2015,3345,12,1995,186,41,4WD,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 4WD.jpg
1282,기아,올 뉴쏘렌토,디젤 2.0 4WD,노블레스,2016,3360,12,1995,186,41,4WD,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 4WD.jpg
1283,기아,올 뉴쏘렌토,디젤 2.0 4WD,노블레스 스페셜,2016,3530,12,1995,186,41,4WD,5,19,235,오토,디젤,SUV,기아_올 뉴쏘렌토디젤 2.0 4WD.jpg
1284,현대,제네시스,BH330,GRAND 기본형,2008,4149,10,3342,262,32,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1285,현대,제네시스,BH330,GRAND 프라임팩,2008,4440,10,3342,262,32,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1286,현대,제네시스,BH330,GRAND 기본형,2012,4310,10,3342,300,36,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1287,현대,제네시스,BH330,GRAND 프라임팩,2012,4620,10,3342,300,36,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1288,현대,제네시스,BH330,LUXURY 기본형,2008,4724,10,3342,262,32,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1289,현대,제네시스,BH330,LUXURY 프라임팩,2008,4898,10,3342,262,32,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1290,현대,제네시스,BH330,LUXURY VIP팩,2008,5203,10,3342,262,32,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1291,현대,제네시스,BH330,LUXURY 기본형,2012,4940,10,3342,300,36,FR,5,18,235,오토,가솔린,대형,현대_제네시스BH330.jpg
1292,현대,제네시스,BH330,LUXURY VIP팩,2012,5390,10,3342,300,36,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1293,현대,제네시스,BH330,MODERN 기본형,2013,4338,10,3342,300,36,FR,5,17,235,오토,가솔린,대형,현대_제네시스BH330.jpg
1294,현대,제네시스,BH330,MODERN 스페셜,2013,4665,10,3342,300,36,FR,5,17,235,오토,가솔린,대형,현대_제네시스BH330.jpg
1295,현대,제네시스,BH330,PREMIUM 기본형,2013,5030,10,3342,300,36,FR,5,18,235,오토,가솔린,대형,현대_제네시스BH330.jpg
1296,현대,제네시스,BH330,PREMIUM 다이내믹 에디션,2013,5126,10,3342,300,36,FR,5,19,235,오토,가솔린,대형,현대_제네시스BH330.jpg
1297,현대,제네시스,BH330,PREMIUM 스페셜,2013,5424,10,3342,300,36,FR,5,17,225,오토,가솔린,대형,현대_제네시스BH330.jpg
1298,현대,제네시스,BH330,PREMIUM 스페셜 다이내믹 에디션,2013,5520,10,3342,300,36,FR,5,19,235,오토,가솔린,대형,현대_제네시스BH330.jpg
1299,현대,제네시스,BH380,ROYAL 기본형,2008,5472,9,3778,290,37,FR,5,18,235,오토,가솔린,대형,현대_제네시스BH380.jpg
1300,현대,제네시스,BH380,ROYAL VIP팩,2008,6021,9,3778,290,37,FR,5,18,235,오토,가솔린,대형,현대_제네시스BH380.jpg
1301,현대,제네시스,BH380,ROYAL 기본형,2012,5660,9,3778,334,40,FR,5,19,235,오토,가솔린,대형,현대_제네시스BH380.jpg
1302,현대,제네시스,BH380,ROYAL VIP 팩,2012,6290,9,3778,334,40,FR,5,18,235,오토,가솔린,대형,현대_제네시스BH380.jpg
1303,현대,제네시스DH,G330,모던,2014,4660,9,3342,282,35,FR,5,18,225,오토,가솔린,중형,현대_제네시스DHG330.jpg
1304,현대,제네시스DH,G330,모던,2015,4650,9,3342,282,35,FR,5,18,245,오토,가솔린,중형,현대_제네시스DHG330.jpg
1305,현대,제네시스DH,G330,모던 AWD 기본형,2014,4910,9,3342,282,35,AWD,5,18,225,오토,가솔린,중형,현대_제네시스DHG330.jpg
1306,현대,제네시스DH,G330,모던 AWD 기본형,2015,4807,9,3342,282,35,AWD,5,18,245,오토,가솔린,중형,현대_제네시스DHG330.jpg
1307,현대,제네시스DH,G330,프리미엄,2014,5260,9,3342,282,35,FR,5,18,245,오토,가솔린,중형,현대_제네시스DHG330.jpg
1308,현대,제네시스DH,G330,프리미엄,2015,5255,9,3342,282,35,FR,5,19,245,오토,가솔린,중형,현대_제네시스DHG330.jpg
1309,현대,제네시스DH,G330,프리미엄 AWD,2014,5510,9,3342,282,35,AWD,5,18,245,오토,가솔린,중형,현대_제네시스DHG330.jpg
1310,현대,제네시스DH,G330,프리미엄 AWD,2015,5401,9,3342,282,35,AWD,5,19,245,오토,가솔린,중형,현대_제네시스DHG330.jpg
1311,기아,카니발 R,그랜드카니발 GLX,기본형,2007,3105,9,2199,197,43,FF,11,16,225,오토,디젤,RV,기아_카니발 R그랜드카니발 GLX.jpg
1312,기아,카니발 R,그랜드카니발 GLX,고급형,2014,2722,12,2199,197,43,FF,11,17,235,오토,디젤,RV,기아_카니발 R그랜드카니발 GLX.jpg
1313,기아,카니발 R,그랜드카니발 GLX,최고급형,2014,2897,11,2199,197,45,FF,11,17,235,오토,디젤,RV,기아_카니발 R그랜드카니발 GLX.jpg
1314,기아,카니발 R,그랜드카니발 GLX,프리미엄,2014,3067,11,2199,197,45,FF,11,17,235,오토,디젤,RV,기아_카니발 R그랜드카니발 GLX.jpg
1315,기아,카니발 R,그랜드카니발 GLX,R 스페셜,2014,3477,11,2199,197,45,FF,11,17,235,오토,디젤,RV,기아_카니발 R그랜드카니발 GLX.jpg
1316,르노삼성,캡처,1.3 TCe,인텐스,2020,2528,14,1332,152,26,FF,5,17,215,오토,가솔린,SUV,르노삼성_캡처1.3 TCe.jpg
1317,르노삼성,캡처,1.3 TCe,에디션 파리,2020,2818,13,1332,152,26,FF,5,18,215,오토,가솔린,SUV,르노삼성_캡처1.3 TCe.jpg
1318,르노삼성,캡처,1.5 dCi,젠,2020,2474,18,1461,116,27,FF,5,17,215,오토,디젤,SUV,르노삼성_캡처1.5 dCi.jpg
1319,르노삼성,캡처,1.5 dCi,인텐스,2020,2730,18,1461,116,27,FF,5,17,215,오토,디젤,SUV,르노삼성_캡처1.5 dCi.jpg
1320,현대,코나,1.6 터보,스마트,2017,1860,13,1591,177,27,FF,5,17,215,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1321,현대,코나,1.6 터보,스마트,2020,1914,13,1591,177,27,FF,5,16,205,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1322,현대,코나,1.6 터보,모던,2017,2057,13,1591,177,27,FF,5,16,205,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1323,현대,코나,1.6 터보,모던 팝,2017,2184,13,1591,177,27,FF,5,18,235,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1324,현대,코나,1.6 터보,모던 테크,2017,2184,13,1591,177,27,FF,5,17,215,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1325,현대,코나,1.6 터보,모던 아트,2017,2184,12,1591,177,27,FF,5,18,235,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1326,현대,코나,1.6 터보,모던초이스,2020,2102,13,1591,177,27,FF,5,16,205,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1327,현대,코나,1.6 터보,프리미엄,2017,2381,12,1591,177,27,FF,5,18,235,오토,기타,SUV,현대_코나1.6 터보.jpg
1328,현대,코나,1.6 터보,프리미엄,2020,2246,13,1591,177,27,FF,5,17,215,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1329,현대,코나,1.6 터보,플럭스 모던,2017,2209,13,1591,177,27,FF,5,17,215,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1330,현대,코나,1.6 터보,플럭스 프리미엄,2017,2440,12,1591,177,27,FF,5,18,235,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1331,현대,코나,1.6 터보,플럭스 프리미엄 스페셜,2017,2631,12,1591,177,27,FF,5,18,235,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1332,현대,코나,1.6 터보,아이언맨 에디션,2017,2945,12,1591,177,27,FF,5,18,235,오토,가솔린,SUV,현대_코나1.6 터보.jpg
1333,쌍용,코란도 투리스모,4WD GT,11인승,2014,3251,11,1998,155,37,4WD,11,17,235,오토,가솔린,SUV,쌍용_코란도 투리스모4WD GT.jpg
1334,쌍용,코란도 투리스모,4WD GT,9인승,2014,3251,11,1998,155,37,4WD,9,17,235,오토,가솔린,SUV,쌍용_코란도 투리스모4WD GT.jpg
1335,쌍용,코란도C,클러비 2WD,기본형,2011,2290,11,1998,181,37,FF,5,18,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
1336,쌍용,코란도C,클러비 2WD,기본형,2012,2297,11,1998,181,37,FF,5,18,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
1337,쌍용,코란도C,클러비 2WD,기본형,2013,2340,11,1998,181,37,FF,5,18,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
1338,쌍용,코란도C,클러비 2WD,가디언,2011,2360,11,1998,181,37,FF,5,17,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
1339,쌍용,코란도C,클러비 2WD,파크,2011,2455,11,1998,181,37,FF,5,18,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
1340,쌍용,코란도C,클러비 2WD,파크,2012,2500,11,1998,181,37,FF,5,18,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
1341,쌍용,코란도C,클러비 2WD,파크,2013,2500,11,1998,181,37,FF,5,18,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
1342,쌍용,코란도C,클러비 2WD,리미티드,2013,2585,11,1998,181,37,FF,5,18,225,오토,가솔린,SUV,쌍용_코란도C클러비 2WD.jpg
